stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:49:202:0:1","Canisiusgasse","48.22791575","16.35502451","0100"
"at:49:202:0:2","Canisiusgasse","48.22798158","16.35500654","0100"
"at:49:202:0:4","Canisiusgasse","48.22822694","16.35468315","0100"
"at:49:203:0:2","Carabelligasse","48.28064615","16.41105243","0100"
"at:49:203:0:3","Carabelligasse","48.27996464","16.41076497","0100"
"at:49:203:0:4","Carabelligasse","48.27991083","16.41072904","0100"
"at:49:203:0:5","Carabelligasse","48.28012605","16.41213041","0100"
"at:49:203:0:6","Carabelligasse","48.28059234","16.41101650","0100"
"at:49:203:0:7","Carabelligasse","48.28013800","16.41174413","0100"
"at:49:204:0:1","Carlbergergasse","48.14115376","16.29739758","0100"
"at:49:204:0:2","Carlbergergasse","48.14099191","16.29789165","0100"
"at:49:204:0:3","Carlbergergasse","48.14124967","16.29738860","0100"
"at:49:204:0:5","Carlbergergasse","48.14088401","16.29818810","0100"
"at:49:206:0:1","Celtesgasse","48.25169782","16.29726283","0100"
"at:49:206:0:2","Celtesgasse","48.25182941","16.29698436","0100"
"at:49:207:0:1","Hafen Freudenau","48.17845558","16.47247025","0100"
"at:49:207:0:2","Hafen Freudenau","48.17877305","16.47224567","0100"
"at:49:208:0:1","ChimanistraÃŸe","48.23955389","16.34396625","0100"
"at:49:209:0:1","Cobenzl Parkplatz","48.26397640","16.32124785","0100"
"at:49:209:0:2","Cobenzl Parkplatz","48.26404816","16.32160718","0100"
"at:49:21:0:1","Carminweg","48.25318719","16.42123034","0100"
"at:49:21:0:2","Carminweg","48.25313934","16.42072729","0100"
"at:49:21:0:3","Carminweg","48.25313934","16.42081712","0100"
"at:49:21:0:4","Carminweg","48.25317523","16.42135611","0100"
"at:49:210:0:1","Cobenzlgasse","48.26401228","16.33000643","0100"
"at:49:210:0:2","Cobenzlgasse","48.26334251","16.33089576","0100"
"at:49:211:0:2","Columbusplatz","48.18236695","16.37364658","0100"
"at:49:211:0:4","Columbusplatz","48.18230106","16.37375438","0100"
"at:49:212:0:1","Triester Str./Computerstr.","48.15784556","16.34093892","0100"
"at:49:212:0:3","Triester Str./Computerstr.","48.15788151","16.34165758","0100"
"at:49:212:0:5","Triester Str./Computerstr.","48.15742009","16.34247504","0100"
"at:49:213:0:1","Concordiaplatz","48.21356339","16.37013417","0100"
"at:49:214:0:1","Corvinusgasse","48.14455849","16.28080570","0100"
"at:49:214:0:2","Corvinusgasse","48.14438466","16.28063502","0100"
"at:49:215:0:1","Cottagegasse","48.23392962","16.34181029","0100"
"at:49:215:0:2","Cottagegasse","48.23379200","16.34189114","0100"
"at:49:216:0:1","CottagestraÃŸe","48.21517359","16.22630491","0100"
"at:49:217:0:1","Czartoryskigasse","48.22791575","16.32773369","0100"
"at:49:217:0:2","Czartoryskigasse","48.22771229","16.32715877","0100"
"at:49:217:0:3","Czartoryskigasse","48.22802347","16.32719470","0100"
"at:49:218:0:1","Dahliengasse","48.28678532","16.44469434","0100"
"at:49:218:0:2","Dahliengasse","48.28709017","16.44517943","0100"
"at:49:219:0:1","DammstraÃŸe","48.23460576","16.37526355","0100"
"at:49:219:0:2","DammstraÃŸe","48.23476732","16.37524558","0100"
"at:49:22:0:1","Algenweg","48.24890437","16.53144465","0100"
"at:49:220:0:1","Dampfkraftwerk Donaustadt","48.19742864","16.46089995","0100"
"at:49:220:0:2","Dampfkraftwerk Donaustadt","48.19754241","16.46094486","0100"
"at:49:221:0:1","Dampfschiffhaufen","48.21686754","16.43254912","0100"
"at:49:221:0:2","Dampfschiffhaufen","48.21731646","16.43201013","0100"
"at:49:222:0:1","Danzergasse","48.20872649","16.48846026","0100"
"at:49:222:0:2","Danzergasse","48.20884024","16.48842433","0100"
"at:49:223:0:1","Daphneweg","48.24434600","16.53126498","0100"
"at:49:223:0:2","Daphneweg","48.24457333","16.53029480","0100"
"at:49:224:0:1","Daringergasse","48.24667309","16.33499208","0100"
"at:49:224:0:2","Daringergasse","48.24657738","16.33449800","0100"
"at:49:225:0:1","Davidgasse","48.17564615","16.35641690","0100"
"at:49:225:0:3","Davidgasse","48.17538856","16.35664147","0100"
"at:49:225:0:4","Davidgasse","48.17520885","16.35612943","0100"
"at:49:225:0:6","Davidgasse","48.17514296","16.35692894","0100"
"at:49:226:0:2","DeindorfstraÃŸe","48.21690944","16.54331139","0100"
"at:49:227:0:1","DeiÃŸenhofergasse","48.15796541","16.27988043","0100"
"at:49:227:0:2","DeiÃŸenhofergasse","48.15848076","16.28054519","0100"
"at:49:228:0:2","DeutschstraÃŸe","48.13961916","16.35830336","0104"
"at:49:229:0:1","Dietmayrgasse","48.23926073","16.36834652","0100"
"at:49:229:0:2","Dietmayrgasse","48.23916500","16.36875975","0100"
"at:49:23:0:1","Allerheiligengasse","48.23867439","16.38640266","0100"
"at:49:23:0:2","Allerheiligengasse","48.23888978","16.38638469","0100"
"at:49:231:0:1","Dobrowskygasse","48.14373131","16.33141678","0100"
"at:49:231:0:2","Dobrowskygasse","48.14323379","16.33257561","0100"
"at:49:232:0:1","Zehdengasse","48.25926388","16.43818155","0100"
"at:49:232:0:2","Zehdengasse","48.25978419","16.43819054","0100"
"at:49:232:0:3","Zehdengasse","48.25932966","16.43711256","0100"
"at:49:233:0:1","Dommayergasse","48.18614027","16.29821505","0100"
"at:49:233:0:2","Dommayergasse","48.18651759","16.29888878","0100"
"at:49:233:0:4","Dommayergasse","48.18652957","16.29879895","0100"
"at:49:233:0:5","Dommayergasse","48.18653556","16.29817013","0100"
"at:49:233:0:6","Dommayergasse","48.18644572","16.29897862","0100"
"at:49:233:0:7","Dommayergasse","48.18618220","16.29830488","0100"
"at:49:234:0:1","Donauinsel","48.22829276","16.40937258","0100"
"at:49:234:0:2","Donauinsel","48.22925622","16.41128599","0100"
"at:49:234:0:3","Donauinsel","48.22917843","16.41138481","0100"
"at:49:234:0:4","Donauinsel","48.22830473","16.41001039","0100"
"at:49:235:0:2","Floridsdorfer BrÃ¼cke","48.24846171","16.38766928","0100"
"at:49:235:0:4","Floridsdorfer BrÃ¼cke","48.24874286","16.38808251","0100"
"at:49:236:0:1","DonaustadtstraÃŸe","48.23364839","16.44398467","0100"
"at:49:236:0:2","DonaustadtstraÃŸe","48.23342101","16.44404755","0100"
"at:49:236:0:4","DonaustadtstraÃŸe","48.23394757","16.44311330","0100"
"at:49:236:0:5","DonaustadtstraÃŸe","48.23336118","16.44499078","0100"
"at:49:238:0:1","SiebeckstraÃŸe","48.24140259","16.43434575","0100"
"at:49:238:0:10","SiebeckstraÃŸe","48.24228802","16.43440863","0100"
"at:49:238:0:11","SiebeckstraÃŸe","48.24223418","16.43500152","0100"
"at:49:238:0:2","SiebeckstraÃŸe","48.24139062","16.43395049","0100"
"at:49:238:0:5","SiebeckstraÃŸe","48.24134874","16.43484880","0100"
"at:49:238:0:7","SiebeckstraÃŸe","48.24211453","16.43419303","0100"
"at:49:238:0:8","SiebeckstraÃŸe","48.24155814","16.43402235","0100"
"at:49:239:0:1","DopschstraÃŸe","48.26905324","16.43896309","0100"
"at:49:239:0:3","DopschstraÃŸe","48.26944190","16.43978055","0100"
"at:49:24:0:1","Allissen","48.28642070","16.43030333","0100"
"at:49:24:0:2","Allissen","48.28627126","16.43097706","0100"
"at:49:240:0:1","Dorfmeistergasse","48.16438295","16.29602316","0100"
"at:49:240:0:2","Dorfmeistergasse","48.16465856","16.29631960","0100"
"at:49:241:0:1","Dornbacher StraÃŸe","48.22809528","16.30233832","0100"
"at:49:241:0:2","Dornbacher StraÃŸe","48.22806536","16.30243713","0100"
"at:49:241:0:3","Dornbacher StraÃŸe","48.22811922","16.30224848","0100"
"at:49:241:0:4","Dornbacher StraÃŸe","48.22838253","16.30179034","0100"
"at:49:241:0:5","Dornbacher StraÃŸe","48.22830473","16.30177238","0100"
"at:49:241:0:6","Dornbacher StraÃŸe","48.22817906","16.30107169","0100"
"at:49:242:0:1","Dostalgasse","48.15981705","16.26318075","0100"
"at:49:242:0:2","Dostalgasse","48.15990693","16.26323465","0100"
"at:49:243:0:1","Dostgasse","48.22001587","16.25290403","0100"
"at:49:243:0:2","Dostgasse","48.22014754","16.25305674","0100"
"at:49:244:0:1","Dr.-Adolf-SchÃ¤rf-Heim","48.24576381","16.37073604","0100"
"at:49:244:0:2","Dr.-Adolf-SchÃ¤rf-Heim","48.24512371","16.36923585","0100"
"at:49:245:0:1","Stubentor U","48.20690057","16.38006055","0100"
"at:49:245:0:10","Stubentor","48.20687063","16.37925207","0100"
"at:49:245:0:3","Stubentor U","48.20725977","16.37988089","0100"
"at:49:245:0:4","Stubentor U","48.20688260","16.38032107","0100"
"at:49:245:0:6","Stubentor","48.20699037","16.37927902","0100"
"at:49:245:0:7","Stubentor U","48.20734358","16.38026717","0100"
"at:49:245:0:8","Stubentor","48.20694846","16.38010547","0100"
"at:49:245:0:9","Stubentor U","48.20699635","16.38093192","0100"
"at:49:246:0:1","Ring/Volkstheater U","48.20679280","16.35963286","0100"
"at:49:246:0:10","Ring/Volkstheater U","48.20675090","16.35968676","0100"
"at:49:246:0:2","Ring/Volkstheater U","48.20682872","16.36003711","0100"
"at:49:246:0:5","Ring/Volkstheater U","48.20670899","16.35991134","0100"
"at:49:246:0:9","Ring/Volkstheater U","48.20678083","16.36009999","0100"
"at:49:247:0:1","Dr.-Neumann-Gasse","48.13816845","16.28802815","0100"
"at:49:247:0:2","Dr.-Neumann-Gasse","48.13808452","16.28822578","0100"
"at:49:247:0:3","Dr.-Neumann-Gasse","48.13838426","16.28836951","0100"
"at:49:248:0:1","Dr.-Schober-StraÃŸe","48.16679755","16.27259510","0100"
"at:49:248:0:2","Dr.-Schober-StraÃŸe","48.16667173","16.27290052","0100"
"at:49:249:0:1","Draugasse","48.28546429","16.43833427","0100"
"at:49:249:0:2","Draugasse","48.28558385","16.43930445","0100"
"at:49:25:0:1","Alois-Behr-StraÃŸe","48.20586485","16.24119898","0100"
"at:49:250:0:1","Dunantgasse","48.26034038","16.38879218","0100"
"at:49:250:0:2","Dunantgasse","48.25974233","16.38907964","0100"
"at:49:250:0:3","Dunantgasse","48.26020283","16.38922337","0100"
"at:49:2500:0:3","Leebgasse/Siccardsburgg.","48.17626316","16.36988264","0100"
"at:49:2500:0:4","Leebgasse/Siccardsburgg.","48.17577794","16.37029587","0100"
"at:49:2503:0:1","Anastasius-GrÃ¼n-Gasse","48.22983668","16.34976936","0100"
"at:49:2503:0:3","Anastasius-GrÃ¼n-Gasse","48.23016580","16.35023649","0100"
"at:49:251:0:1","DÃ¤nenstraÃŸe","48.23701706","16.33502801","0100"
"at:49:251:0:2","DÃ¤nenstraÃŸe","48.23731623","16.33448004","0100"
"at:49:251:0:3","DÃ¤nenstraÃŸe","48.23715468","16.33413868","0100"
"at:49:252:0:2","DÃ¶blinger Bad","48.25120135","16.35696487","0100"
"at:49:253:0:1","DÃ¶blinger Friedhof","48.23927868","16.32854217","0100"
"at:49:254:0:1","DÃ¶blinger Steg","48.24093593","16.36563361","0100"
"at:49:254:0:2","DÃ¶blinger Steg","48.24072055","16.36529225","0100"
"at:49:255:0:1","DÃ¶rmanngasse","48.22267922","16.53422044","0100"
"at:49:255:0:2","DÃ¶rmanngasse","48.22266127","16.53406773","0100"
"at:49:256:0:1","Kraftwerk Simmering","48.18340314","16.42967451","0100"
"at:49:256:0:2","Kraftwerk Simmering","48.18390027","16.43020451","0100"
"at:49:257:0:1","Eberstorferweg","48.15465746","16.27999721","0100"
"at:49:257:0:2","Eberstorferweg","48.15464547","16.28014993","0100"
"at:49:258:0:1","Edelsteingasse","48.26224813","16.42586565","0100"
"at:49:258:0:2","Edelsteingasse","48.26237371","16.42538954","0100"
"at:49:259:0:1","EdenstraÃŸe","48.21500001","16.24621158","0100"
"at:49:26:0:1","Alsegger StraÃŸe","48.23170368","16.32406856","0100"
"at:49:26:0:3","Alsegger StraÃŸe","48.23167376","16.32474230","0100"
"at:49:260:0:1","Strebersdorf, Edmund-Hawranek-Platz","48.29128014","16.38642961","0100"
"at:49:260:0:3","Strebersdorf, Edmund-Hawranek-Platz","48.29135784","16.38667215","0100"
"at:49:260:0:4","Strebersdorf, Edmund-Hawranek-Platz","48.29156703","16.38652842","0100"
"at:49:260:0:5","Strebersdorf, Edmund-Hawranek-Platz","48.29139370","16.38656436","0100"
"at:49:261:0:1","Eduard-Kittenberger-Gasse","48.13674167","16.30267968","0100"
"at:49:261:0:2","Eduard-Kittenberger-Gasse","48.13687955","16.30373969","0100"
"at:49:262:0:1","Albrechtskreithgasse","48.21948318","16.32065496","0100"
"at:49:262:0:2","Albrechtskreithgasse","48.21909414","16.32034055","0100"
"at:49:263:0:1","Egon-Friedell-Gasse","48.27386052","16.43604356","0100"
"at:49:263:0:3","Egon-Friedell-Gasse","48.27403391","16.43625017","0100"
"at:49:264:0:1","Eibesbrunnergasse","48.17126099","16.33765109","0100"
"at:49:264:0:2","Eibesbrunnergasse","48.17088955","16.33774092","0100"
"at:49:264:0:3","Eibesbrunnergasse","48.17108725","16.33783075","0100"
"at:49:266:0:1","Eichbachgasse","48.22190716","16.24737040","0100"
"at:49:267:0:1","EichenstraÃŸe","48.18143855","16.35014665","0100"
"at:49:267:0:3","EichenstraÃŸe","48.18052810","16.34967055","0100"
"at:49:267:0:4","EichenstraÃŸe","48.18119896","16.34766730","0100"
"at:49:267:0:5","EichenstraÃŸe","48.18045622","16.34963462","0100"
"at:49:267:0:6","EichenstraÃŸe","48.18099531","16.34902376","0100"
"at:49:268:0:1","Einsiedeleigasse","48.18340913","16.26442043","0100"
"at:49:268:0:2","Einsiedeleigasse","48.18328934","16.26422280","0100"
"at:49:269:0:1","Einsiedlerplatz","48.18537964","16.34966156","0100"
"at:49:269:0:2","Einsiedlerplatz","48.18516403","16.34930224","0100"
"at:49:27:0:1","Alser StraÃŸe U","48.21715485","16.34207978","0100"
"at:49:27:0:2","Alser StraÃŸe","48.21683762","16.34175639","0100"
"at:49:27:0:3","Alser StraÃŸe","48.21653235","16.34216063","0100"
"at:49:27:0:4","Alser StraÃŸe U","48.21723266","16.34199894","0100"
"at:49:27:0:5","Alser StraÃŸe","48.21680170","16.34190012","0100"
"at:49:27:0:6","Alser StraÃŸe","48.21722069","16.34209775","0100"
"at:49:27:0:7","Alser StraÃŸe","48.21713091","16.34143300","0100"
"at:49:27:0:8","Alser StraÃŸe","48.21717281","16.34198995","0100"
"at:49:270:0:1","Luzegasse","48.16078179","16.45001236","0100"
"at:49:270:0:2","Luzegasse","48.15913992","16.45075797","0100"
"at:49:271:0:1","Eipeldauer StraÃŸe","48.26301958","16.43644780","0100"
"at:49:271:0:2","Eipeldauer StraÃŸe","48.26315712","16.43674425","0100"
"at:49:272:0:1","Eisenstadtplatz","48.16938579","16.38438145","0100"
"at:49:272:0:2","Eisenstadtplatz","48.16951161","16.38467789","0100"
"at:49:273:0:1","EisstoÃŸgasse","48.21792698","16.44100226","0100"
"at:49:273:0:2","EisstoÃŸgasse","48.21793895","16.44080463","0100"
"at:49:274:0:1","Elderschplatz","48.21769954","16.41277720","0100"
"at:49:274:0:2","Elderschplatz","48.21810655","16.41194176","0100"
"at:49:274:0:3","Elderschplatz","48.21738829","16.41053141","0100"
"at:49:274:0:4","Elderschplatz","48.21772946","16.41197770","0100"
"at:49:275:0:1","Elsbeergasse","48.21842377","16.25441319","0100"
"at:49:275:0:2","Elsbeergasse","48.21855545","16.25435930","0100"
"at:49:276:0:1","Elterleinplatz","48.21806465","16.33280019","0100"
"at:49:276:0:3","Elterleinplatz","48.21817239","16.33192882","0100"
"at:49:276:0:4","Elterleinplatz","48.21874699","16.33094966","0100"
"at:49:276:0:6","Elterleinplatz","48.21816042","16.33203662","0100"
"at:49:276:0:7","Elterleinplatz","48.21807063","16.33289002","0100"
"at:49:276:0:8","Elterleinplatz","48.21839983","16.33092271","0100"
"at:49:277:0:1","Embelgasse","48.18273232","16.35223973","0100"
"at:49:278:0:2","Endemanngasse","48.15309329","16.29011224","0100"
"at:49:278:0:3","Endemanngasse","48.15308730","16.29111836","0100"
"at:49:278:0:4","Endemanngasse","48.15317720","16.29014818","0100"
"at:49:279:0:1","EngerthstraÃŸe/InnstraÃŸe","48.23327142","16.39265493","0100"
"at:49:279:0:2","EngerthstraÃŸe/InnstraÃŸe","48.23334323","16.39289748","0100"
"at:49:28:0:1","Aichholzgasse","48.18034242","16.32459857","0100"
"at:49:28:0:2","Aichholzgasse","48.18028851","16.32401466","0100"
"at:49:280:0:1","EngerthstraÃŸe/Traisengasse","48.23664012","16.38900777","0100"
"at:49:280:0:2","EngerthstraÃŸe/Traisengasse","48.23620334","16.38879218","0100"
"at:49:280:0:3","EngerthstraÃŸe/Traisengasse","48.23611957","16.38935812","0100"
"at:49:281:0:1","Englisch-Feld-Gasse","48.20977413","16.53631351","0100"
"at:49:281:0:2","Englisch-Feld-Gasse","48.20987590","16.53638538","0100"
"at:49:282:0:1","Donaumarina","48.20603248","16.43070757","0100"
"at:49:282:0:2","Donaumarina","48.20623603","16.43130046","0100"
"at:49:282:0:3","Donaumarina","48.20612827","16.43035723","0100"
"at:49:282:0:4","Donaumarina","48.20631985","16.43121063","0100"
"at:49:283:0:1","Erdbergstr./Schlachthausgasse","48.19501547","16.40836647","0100"
"at:49:283:0:3","Erdbergstr./Schlachthausgasse","48.19570411","16.40735137","0100"
"at:49:283:0:4","Erdbergstr./Schlachthausgasse","48.19553644","16.40774663","0100"
"at:49:285:0:1","Erlaaer StraÃŸe","48.14229869","16.31649576","0100"
"at:49:285:0:2","Erlaaer StraÃŸe","48.14229269","16.31662153","0100"
"at:49:286:0:1","Erlachplatz","48.17868919","16.36924484","0100"
"at:49:286:0:2","Erlachplatz","48.17857538","16.36868788","0100"
"at:49:287:0:1","Erndtgasse","48.23717861","16.32320618","0100"
"at:49:287:0:2","Erndtgasse","48.23748375","16.32241566","0100"
"at:49:287:0:3","Erndtgasse","48.23746580","16.32249651","0100"
"at:49:287:0:4","Erndtgasse","48.23715468","16.32330499","0100"
"at:49:288:0:1","Erzherzog-Karl-StraÃŸe S","48.22972298","16.45299477","0100"
"at:49:288:0:10","Erzherzog-Karl-StraÃŸe","48.22959731","16.45306664","0100"
"at:49:288:0:12","Erzherzog-Karl-StraÃŸe S","48.22962125","16.45299477","0100"
"at:49:288:0:3","Erzherzog-Karl-StraÃŸe","48.22974692","16.45291392","0100"
"at:49:288:0:4","Erzherzog-Karl-StraÃŸe","48.22965117","16.45202459","0100"
"at:49:288:0:6","Erzherzog-Karl-StraÃŸe","48.22928016","16.45345291","0100"
"at:49:288:0:8","Erzherzog-Karl-StraÃŸe S","48.22969306","16.45306664","0100"
"at:49:288:0:9","Erzherzog-Karl-StraÃŸe S","48.22965716","16.45293189","0100"
"at:49:289:0:1","Erdberg","48.19044632","16.41540028","0100"
"at:49:289:0:2","Erdberg","48.19142845","16.41422348","0100"
"at:49:289:0:3","Erdberg","48.19023072","16.41541824","0100"
"at:49:289:0:4","Erdberg","48.19137455","16.41415162","0100"
"at:49:29:0:10","NuÃŸdorfer StraÃŸe/AlserbachstraÃŸe","48.22481579","16.35533892","0100"
"at:49:29:0:3","NuÃŸdorfer StraÃŸe/AlserbachstraÃŸe","48.22562372","16.35515925","0100"
"at:49:29:0:4","NuÃŸdorfer StraÃŸe/AlserbachstraÃŸe","48.22480382","16.35525807","0100"
"at:49:29:0:5","NuÃŸdorfer StraÃŸe/AlserbachstraÃŸe","48.22480981","16.35490773","0100"
"at:49:29:0:8","NuÃŸdorfer StraÃŸe/AlserbachstraÃŸe","48.22520479","16.35465620","0100"
"at:49:29:0:9","NuÃŸdorfer StraÃŸe/AlserbachstraÃŸe","48.22504919","16.35568926","0100"
"at:49:290:0:1","DonaustadtbrÃ¼cke U","48.21231231","16.43978055","0100"
"at:49:290:0:3","DonaustadtbrÃ¼cke","48.21216265","16.43994225","0100"
"at:49:290:0:4","DonaustadtbrÃ¼cke","48.21164784","16.43997818","0100"
"at:49:290:0:5","DonaustadtbrÃ¼cke U","48.21256372","16.43974462","0100"
"at:49:290:0:6","DonaustadtbrÃ¼cke U","48.21245597","16.44002310","0100"
"at:49:290:0:7","DonaustadtbrÃ¼cke","48.21243802","16.44006801","0100"
"at:49:290:0:8","DonaustadtbrÃ¼cke","48.21170172","16.43989733","0100"
"at:49:291:0:1","Eselstiege","48.22431906","16.28659983","0100"
"at:49:291:0:2","Eselstiege","48.22445671","16.28688729","0100"
"at:49:2912:0:1","Zimmermannplatz","48.21650242","16.34287030","0100"
"at:49:292:0:1","Eslarngasse","48.19659033","16.39609548","0100"
"at:49:292:0:2","Eslarngasse","48.19671608","16.39550259","0100"
"at:49:292:0:3","Eslarngasse","48.19643465","16.39592480","0100"
"at:49:2924:0:1","RaxstraÃŸe, Betriebsgarage","48.16314864","16.36707091","0100"
"at:49:293:0:1","EsterhÃ¡zygasse","48.19496757","16.35065869","0100"
"at:49:293:0:2","EsterhÃ¡zygasse","48.19525500","16.35112582","0100"
"at:49:293:0:3","EsterhÃ¡zygasse","48.19481188","16.35278770","0100"
"at:49:294:0:1","EtrichstraÃŸe","48.14807687","16.46193301","0100"
"at:49:294:0:2","EtrichstraÃŸe","48.14869421","16.46113351","0100"
"at:49:294:0:3","EtrichstraÃŸe","48.14811883","16.46266963","0100"
"at:49:295:0:1","Daumegasse","48.16396352","16.37399693","0100"
"at:49:295:0:2","Daumegasse","48.16422716","16.37401489","0100"
"at:49:2953:0:2","Pensionisten-Wohnhaus Laaer Berg","48.15109158","16.38455213","0100"
"at:49:2954:0:1","Gartenschaugasse","48.14937148","16.39636498","0100"
"at:49:2954:0:2","Gartenschaugasse","48.14869421","16.39693091","0100"
"at:49:296:0:1","Evangelischer Friedhof","48.17979734","16.36018084","0100"
"at:49:297:0:1","EÃŸling Schule","48.21397642","16.52642306","0100"
"at:49:297:0:3","EÃŸling Schule","48.21444332","16.52446474","0100"
"at:49:297:0:4","EÃŸling Schule","48.21407818","16.52661171","0100"
"at:49:297:0:5","EÃŸling Schule","48.21502395","16.52656679","0100"
"at:49:297:0:6","EÃŸling Schule","48.21459896","16.52626137","0100"
"at:49:298:0:1","EÃŸling Friedhof","48.21604751","16.53159736","0100"
"at:49:298:0:2","EÃŸling Friedhof","48.21628694","16.53123803","0100"
"at:49:298:0:3","EÃŸling Friedhof","48.21620314","16.53197465","0100"
"at:49:299:0:1","AspernstraÃŸe U","48.22335551","16.47569520","0100"
"at:49:299:0:10","AspernstraÃŸe","48.22260142","16.47486875","0100"
"at:49:299:0:2","AspernstraÃŸe U","48.22299044","16.47542570","0100"
"at:49:299:0:3","AspernstraÃŸe U","48.22345127","16.47540774","0100"
"at:49:299:0:4","AspernstraÃŸe U","48.22239793","16.47435671","0100"
"at:49:299:0:5","AspernstraÃŸe U","48.22258945","16.47512028","0100"
"at:49:299:0:6","AspernstraÃŸe","48.22257150","16.47496756","0100"
"at:49:299:0:7","AspernstraÃŸe U","48.22208073","16.47451841","0100"
"at:49:299:0:8","AspernstraÃŸe U","48.22237998","16.47495858","0100"
"at:49:3:0:1","Ada-Christen-Gasse","48.15278166","16.38602537","0100"
"at:49:30:0:3","AltdorferstraÃŸe","48.16852306","16.34985021","0100"
"at:49:300:0:2","Fasangasse","48.18828436","16.38551333","0100"
"at:49:300:0:3","Fasangasse","48.18868561","16.38512705","0100"
"at:49:300:0:6","Fasangasse","48.18825441","16.38464196","0100"
"at:49:300:0:8","Fasangasse","48.18809870","16.38516298","0100"
"at:49:301:0:1","Heiligenstadt S+U/12.-Februar-Platz","48.24915561","16.36276798","0100"
"at:49:301:0:2","Heiligenstadt S+U/12.-Februar-Platz","48.24880268","16.36275002","0100"
"at:49:301:0:3","Heiligenstadt S+U/12.-Februar-Platz","48.24872492","16.36272307","0100"
"at:49:301:0:4","Heiligenstadt S+U/12.-Februar-Platz","48.24908981","16.36275002","0100"
"at:49:302:0:1","Diesterweggasse","48.19376993","16.30570700","0100"
"at:49:302:0:2","Diesterweggasse","48.19376993","16.30669514","0100"
"at:49:302:0:3","Diesterweggasse","48.19377591","16.30658735","0100"
"at:49:302:0:4","Diesterweggasse","48.19378190","16.30559920","0100"
"at:49:303:0:1","Wattmanng./Elisabethallee","48.17649678","16.29525959","0100"
"at:49:304:0:1","DÃ¶blinger Friedhof/Felix-Dahn-Str.","48.23996671","16.32605384","0100"
"at:49:305:0:1","Felmayergasse","48.27200104","16.43192030","0100"
"at:49:305:0:2","Felmayergasse","48.27193527","16.43212691","0100"
"at:49:306:0:1","Fendigasse","48.18407995","16.35553655","0100"
"at:49:306:0:3","Fendigasse","48.18402605","16.35616537","0100"
"at:49:307:0:1","Sonnleithnergasse","48.17894676","16.36266917","0100"
"at:49:307:0:2","Sonnleithnergasse","48.17903062","16.36335189","0100"
"at:49:309:0:1","Fernsprechamt Heiligenstadt","48.25413822","16.36009999","0100"
"at:49:309:0:2","Fernsprechamt Heiligenstadt","48.25403056","16.35952507","0100"
"at:49:31:0:1","Alte Donau","48.23633497","16.42487750","0100"
"at:49:31:0:2","Alte Donau","48.23807609","16.42435648","0100"
"at:49:31:0:3","Alte Donau","48.23795044","16.42366478","0100"
"at:49:31:0:4","Alte Donau","48.23723246","16.42586565","0100"
"at:49:31:0:5","Alte Donau","48.23802822","16.42377258","0100"
"at:49:31:0:6","Alte Donau","48.23802822","16.42441936","0100"
"at:49:311:0:1","Feuerwache Am Steinhof","48.21525141","16.27822753","0100"
"at:49:311:0:2","Feuerwache Am Steinhof","48.21512571","16.27816465","0100"
"at:49:311:0:3","Feuerwache Am Steinhof","48.21537711","16.27829042","0100"
"at:49:312:0:1","Feuerwache Grinzing","48.26080088","16.33338409","0100"
"at:49:312:0:2","Feuerwache Grinzing","48.26087862","16.33311460","0100"
"at:49:314:0:1","FickeysstraÃŸe","48.16718700","16.42361088","0100"
"at:49:314:0:2","FickeysstraÃŸe","48.16713307","16.42367376","0100"
"at:49:314:0:3","FickeysstraÃŸe","48.16593478","16.42468886","0100"
"at:49:314:0:4","FickeysstraÃŸe","48.16700126","16.42361088","0100"
"at:49:314:0:6","FickeysstraÃŸe","48.16695333","16.42367376","0100"
"at:49:315:0:1","FilmteichstraÃŸe","48.15237412","16.39738007","0100"
"at:49:315:0:2","FilmteichstraÃŸe","48.15232019","16.39662549","0100"
"at:49:315:0:3","FilmteichstraÃŸe","48.15289552","16.39694888","0100"
"at:49:316:0:1","FinsterbuschstraÃŸe Nord","48.17349555","16.49791054","0100"
"at:49:316:0:2","FinsterbuschstraÃŸe Nord","48.17341767","16.49781172","0100"
"at:49:317:0:1","Billgasse","48.22415748","16.48332190","0100"
"at:49:317:0:2","Billgasse","48.22465421","16.48335783","0100"
"at:49:318:0:1","LÃ¶schniggasse","48.22273309","16.48045627","0100"
"at:49:318:0:2","LÃ¶schniggasse","48.22282286","16.48049220","0100"
"at:49:319:0:1","1. HaidequerstraÃŸe Mitte","48.18257659","16.42934213","0100"
"at:49:319:0:2","1. HaidequerstraÃŸe Mitte","48.18241487","16.42902772","0100"
"at:49:32:0:1","Ratschkygasse","48.17765889","16.32360144","0100"
"at:49:320:0:1","Dammhaufengasse","48.19571009","16.44701199","0100"
"at:49:320:0:2","Dammhaufengasse","48.19579393","16.44711979","0100"
"at:49:321:0:2","Pfarrgasse/Traviatagasse","48.14246653","16.34320268","0100"
"at:49:322:0:1","Zimbagasse","48.20614024","16.21905551","0100"
"at:49:323:0:2","Auhof","48.20772074","16.21773498","0100"
"at:49:324:0:1","1. HaidequerstraÃŸe SÃ¼d","48.18140261","16.42836297","0100"
"at:49:324:0:2","1. HaidequerstraÃŸe SÃ¼d","48.18108515","16.42836297","0100"
"at:49:325:0:2","Giefinggasse","48.26787526","16.42629684","0100"
